title,image_url,video_url,source,category,author,summary,instructions,teaching_points,variations,tags,classified,position,starting_zone,ending_zone,situation,hockey_skills,complexity
IP - 4 STATION – 3 QUARTER SPLIT – CORNER SCRIMMAGE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-3-quarter-split-corner-scrimmage.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – 3 QUARTER SPLIT – DIAGONAL SCRIMMAGE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-3-quarter-split-diagonal-scrimmage.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – 3 QUARTER SPLIT,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-3-quarter-split.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – 3 QUARTER SPLIT – LANE PUCK HANDLING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-3-quarter-split-lane-puck-handling.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
IP - 4 STATION – 3 QUARTER SPLIT – LANE SKATING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-3-quarter-split-lane-skating.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Transition'],['Skating'],Intermediate
IP - 4 STATION – HALF ICE #1 – CROSSOVERS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-1-crossovers-.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Transition'],['Skating'],Intermediate
IP - 4 STATION – HALF ICE #1,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-1.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – HALF ICE #1 – PASSING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-1-passing.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,[],['Passing'],Intermediate
IP - 4 STATION – HALF ICE #1 – PUCK CONTROL WEAVE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-1-puck-control-weave.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
IP - 4 STATION – HALF ICE #1 – SHOOTING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-1-shooting.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence', 'Goalie']",Unknown,Unknown,['Offensive Play'],['Shooting'],Intermediate
IP - 4 STATION – HALF ICE #2 – 4 PYLON CHASE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-2-4-pylon-chase.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Skating'],Intermediate
IP - 4 STATION – HALF ICE #2 – BACKYARD DRILL,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-2-backyard-drill.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – HALF ICE #2,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-2.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION – HALF ICE #2 – PUCK CONTROL – OBSTACLES,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-2-puck-control-obstacles.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
IP - 4 STATION – HALF ICE #2 – PUCK CONTROL – RETRIEVAL,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-half-ice-2-puck-control-retrieval.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Transition'],['Stickhandling'],Intermediate
IP - 4 STATION SET UP #2 – AGILITY PUCK HANDLING OBSTACLE COURSE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2-agility-puckhandling-obstacle-course.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,[],"['Skating', 'Stickhandling']",Intermediate
IP - 4 STATION SET UP #2 – BACKWARDS STOPPING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2-backwards-stopping.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,['Defence'],Unknown,Unknown,['Defensive Play'],['Skating'],Intermediate
IP - 4 STATION SET UP #2,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 4 STATION SET UP #2 – PASSING – PYLON TARGET PASSING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2-passing-pylon-target-passing.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",All Zones,All Zones,[],['Passing'],Intermediate
IP - 4 STATION SET UP #2 – PUCK HANDLING – 4 MINI NETS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2-puck-handling-4-mini-nets.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
IP - 4 STATION SET UP #2 – STOPPING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-set-up-2-stopping.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,[],Unknown,Unknown,['Defensive Play'],['Skating'],Intermediate
IP - 4 STATION SKATING – CIRCLE CROSSOVERS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-skating-circle-crossovers.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Transition'],['Skating'],Intermediate
IP - 4 STATION SKATING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-skating.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,[],Unknown,Unknown,['Transition'],['Skating'],Intermediate
IP - 4 STATION SKATING – FORWARD TO BACKWARD PIVOTS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-skating-forward-to-backward-pivots.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,['Forward'],All Zones,All Zones,['Transition'],['Skating'],Intermediate
IP - 4 STATION SKATING - STOPPING,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-skating-stopping.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,[],All Zones,All Zones,['Transition'],['Skating'],Intermediate
IP - 4 STATION SKATING – TIGHT TURNS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-4-station-skating-tight-turns.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,[],Unknown,Unknown,['Small Area Game'],['Skating'],Intermediate
IP - 5 STATION – PUCK CONTROL – 2 PUCKS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-5-station-puck-control-2-pucks.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
IP - 5 STATION – PUCK CONTROL – ATTACK THE TRIANGLE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-5-station-puck-control-attack-the-triangle.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Offensive Play'],['Stickhandling'],Intermediate
IP - 5 STATION SET UP #1,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-5-station-set-up-1.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
IP - 5 STATION SET UP #2,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/ip-5-station-set-up-2.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,,[],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],[],Intermediate
U9 - SKATING WARMUP – EDGES,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-skating-warmup-edges.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time or each line can alternate, skating down the middle to the far end and then back along the boards; Perform each skating skill as shown:; Stride and Bend; Inside Edge; Jump Stride; Outside Edge",['Technique is important in this warm-up to give the players lots of repetition on technical aspects of skating.'],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,[],['Skating'],Easy
U9 - SKATING WARMUP - EDGES 2,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-skating-warmup-edges.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time or each line can alternate, skating down the middle to the far end and then back along the boards; Perform each skating skill as shown:; Bubbles; Jump Bubbles; 1 - leg C-Cuts; Alternating C-Cuts",['Technique is important in this warm-up to give the players lots of repetition on technical aspects of skating.'],[],[],True,[],Neutral Zone,Neutral Zone,[],['Skating'],Easy
U9 – SKATING WARMUP - EDGES 3,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-skating-warmup-edges-3.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time or each line can alternate, skating down the middle to the far end and then back along the boards; Perform each skating skill as shown:SlalomSlalom Lead with Inside Foot; Slalom; Slalom Lead with Inside Foot; Scissors","['Slalom', 'Slalom Lead with Inside Foot']",[],[],True,[],Neutral Zone,Neutral Zone,['Transition'],['Skating'],Easy
U9 - SKATING WARM UP - TURNING AND CROSSOVERS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-skating-warmup-turning-and-crossovers.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time or each line can alternate, skating down the middle to the far end and then back along the boards; Perform each skating skill as shown:; Crossovers; Pivots","['Technique is important in this warm-up to give the players lots of repetition on technical aspects of skating.', 'For crossovers:', 'Toes around, accelerate out', 'Toes up ice as much as possible', 'For pivots:', 'Light on their feet', 'Focus on shifting weight when in transition']",[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Transition'],['Skating'],Easy
U9 - PUCK CONTROL WARM UP 1,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-puck-control-warmup-1.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time, or each line can alternate, skating down the middle to the far end and back along the boards; Perform each puck control skill as shown:; Wide Puck Control; Quick hands - Narrow; Narrow – Wide; Toes Up; Side – Middle - Side","['Technique is important in this warm-up. Have players try to get as many reps of each skill as possible down the ice.', 'Encourage quick hands and lots of range of motion']",[],[],True,"['Forward', 'Defence']",Neutral Zone,Neutral Zone,[],"['Skating', 'Stickhandling']",Intermediate
U9 - PUCK CONTROL WARM UP 2 - OPEN ICE CARRY,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-puck-control-warmup-2-open-ice-carry.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time, or each line can alternate, skating down the middle to the far end and back along the boards; Players use only their top hand to control the stick; Players should first push the puck on their forehand, followed by their backhand","['The puck must be out in front and off to the side of the body for maximum control', 'Straightening the arm at the elbow pushes the puck forward']",[],[],True,"['Forward', 'Defence']",Neutral Zone,Neutral Zone,"['Small Area Game', 'Transition']","['Skating', 'Stickhandling']",Intermediate
U9 - PUCK CONTROL WARM UP 3 - AGILITY,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-puck-control-warmup-3-agility.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in two lines on the hashmarks; Both lines can go at the same time, or each line can alternate, skating down the middle to the far end and back along the boards; Perform each puck control skill as shown:; Crossovers; Pivots; Heel to heel; 360s; Toe Drags","['Encourage players to be creative and try something new', 'Have players try to get as many reps of each skill as possible down the ice', 'Encourage quick hands and lots of range of motion']",[],[],True,"['Forward', 'Defence']",Unknown,Unknown,[],"['Skating', 'Stickhandling']",Intermediate
U9 - HALF ICE WARM UP - FULL ICE LENGTH,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-half-ice-warm-up-full-ice-length.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,Players line up in the corner and skate out around a pylon in the neutral zone and return back to start line. Option to finish with a shot on goal; Perform each puck control skill as shown.; Narrow Quick Hands; Wide; Push-Pull; Side-Middle-Side,"['Players line up at the bottom of the circle and skate to a pylon outside the blue line before returning along the boards.', 'Perform various skating skills such as:', 'C-Cuts', 'Bubbles', 'Pivots', 'Heel to heel']",[],[],True,"['Forward', 'Defence']",Neutral Zone,Neutral Zone,['Transition'],"['Skating', 'Stickhandling']",Intermediate
U9 - 4 STATION SKATING #1,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-4-station-skating-1.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,Split the ice up into 4 stations. Split both the offensive zone and the neutral zone into two stations.; Station work allows players to work on developing their skills before moving into drills.,[],[],[],True,"['Forward', 'Defence']",All Zones,All Zones,['Transition'],['Skating'],Intermediate
U9 - 4 STATION SKATING – CROSSOVERS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/u9-4-station-skating-crossovers.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,Release players one by one to skate around the circle beginning with c-cuts and progressing to:; Crossunders; Exaggerated Crossovers; Quick Crossovers; Crossovers with pucks,"['Practice both directions as players need to become sufficient with crossing over both ways.', 'Players should understand that this drill is not a race and the movement should be done correctly.']",[],[],True,[],Unknown,Unknown,['Transition'],['Skating'],Intermediate
